sample_id,name,taxonomy_id,taxonomy_lvl,kraken_assigned_reads,added_reads,new_est_reads,fraction_total_reads,lineage,taxid_lineage
D_SRR7217780,Bacteria,2,D,3788489,0,3788489,0.99939,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR7217780,Eukaryota,2759,D,2296,0,2296,0.00061,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR7217775,Bacteria,2,D,3152237,0,3152237,0.99922,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR7217775,Eukaryota,2759,D,1147,0,1147,0.00036,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR7217775,Viruses,10239,D,663,0,663,0.00021,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217775,Duplodnaviria,2731341,D,663,0,663,0.00021,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217795,Bacteria,2,D,3507593,0,3507593,0.99895,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR7217795,Eukaryota,2759,D,1928,0,1928,0.00055,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR7217795,Viruses,10239,D,880,0,880,0.00025,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217795,Duplodnaviria,2731341,D,880,0,880,0.00025,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217789,Bacteria,2,D,3193572,0,3193572,0.99828,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR7217789,Eukaryota,2759,D,59,0,59,0.00002,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR7217789,Viruses,10239,D,2720,0,2720,0.00085,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217789,Duplodnaviria,2731341,D,2720,0,2720,0.00085,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217792,Bacteria,2,D,2040042,0,2040042,0.99534,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR7217792,Eukaryota,2759,D,78,0,78,0.00004,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR7217792,Viruses,10239,D,4733,0,4733,0.00231,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217792,Duplodnaviria,2731341,D,4733,0,4733,0.00231,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217781,Bacteria,2,D,2804386,0,2804386,0.99945,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR7217781,Eukaryota,2759,D,1420,0,1420,0.00051,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR7217781,Viruses,10239,D,56,0,56,0.00002,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217781,Duplodnaviria,2731341,D,56,0,56,0.00002,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217791,Bacteria,2,D,2237802,0,2237802,0.99894,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
